101,94,2014-03-06,13:54:1,54,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106000C08558F040080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
102,95,2014-03-06,13:54:1,116,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106000C08558F040080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
103,96,2014-03-06,13:54:9,51,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106000C08558F0C0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
104,97,2014-03-06,13:54:9,113,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106000C08558F0C0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
105,98,2014-03-06,14:0:1,754,+8:00,0.0.0.0,68,203.177.109.21,67,UDP,RX,010106008BB33C3A4C6B00000000000000000000000000000000000000306E9355020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205AA370401030417FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,300
106,99,2014-03-06,14:10:2,485,+8:00,0.0.0.0,68,203.177.109.21,67,UDP,RX,0101060032B13C3A4EC400000000000000000000000000000000000000306E9355020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205AA370401030417FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,300
107,100,2014-03-06,14:20:2,465,+8:00,0.0.0.0,68,203.177.109.21,67,UDP,RX,01010600DAAE3C3A511C00000000000000000000000000000000000000306E9355020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205AA370401030417FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,300
108,101,2014-03-06,14:30:2,290,+8:00,0.0.0.0,68,203.177.109.21,67,UDP,RX,0101060082AC3C3A537400000000000000000000000000000000000000306E9355020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205AA370401030417FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,300
109,102,2014-03-06,14:39:10,10,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600F4F013A8000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
110,103,2014-03-06,14:39:10,72,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600F4F013A8000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
111,104,2014-03-06,14:39:15,8,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600F4F013A8050080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
112,105,2014-03-06,14:39:15,70,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600F4F013A8050080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
113,106,2014-03-06,14:39:23,4,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600F4F013A80D0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
114,107,2014-03-06,14:39:23,67,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600F4F013A80D0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
115,108,2014-03-06,14:40:2,567,+8:00,0.0.0.0,68,203.177.109.21,67,UDP,RX,0101060029AA3C3A55CD00000000000000000000000000000000000000306E9355020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205AA370401030417FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,300
116,109,2014-03-06,14:50:2,704,+8:00,0.0.0.0,68,203.177.109.21,67,UDP,RX,01010600D1A73C3A582500000000000000000000000000000000000000306E9355020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205AA370401030417FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,300
117,110,2014-03-06,15:0:3,278,+8:00,0.0.0.0,68,203.177.109.21,67,UDP,RX,0101060078A53C3A5A7E00000000000000000000000000000000000000306E9355020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205AA370401030417FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,300
118,111,2014-03-06,15:1:46,128,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006756B800000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
119,112,2014-03-06,15:1:46,190,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006756B800000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
120,113,2014-03-06,15:1:50,126,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006756B800040080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
121,114,2014-03-06,15:1:50,188,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006756B800040080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
122,115,2014-03-06,15:1:59,122,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006756B8000D0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
123,116,2014-03-06,15:1:59,185,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006756B8000D0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
124,117,2014-03-06,15:10:2,103,+8:00,0.0.0.0,68,203.177.109.21,67,UDP,RX,0101060021A33C3A5CD500000000000000000000000000000000000000306E9355020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205AA370401030417FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,300
125,118,2014-03-06,15:13:4,874,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006C9F868D000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
126,119,2014-03-06,15:13:4,936,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006C9F868D000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
127,120,2014-03-06,15:13:8,872,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006C9F868D040080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
128,121,2014-03-06,15:13:8,935,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006C9F868D040080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
129,122,2014-03-06,15:13:16,869,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006C9F868D0C0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
130,123,2014-03-06,15:13:16,931,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006C9F868D0C0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
131,124,2014-03-06,15:18:43,739,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006385980F000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
132,125,2014-03-06,15:18:43,802,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006385980F000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
133,126,2014-03-06,15:18:48,737,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006385980F050080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
134,127,2014-03-06,15:18:48,800,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006385980F050080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
135,128,2014-03-06,15:18:56,734,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006385980F0D0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
136,129,2014-03-06,15:18:56,797,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006385980F0D0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
137,130,2014-03-06,15:20:1,786,+8:00,0.0.0.0,68,203.177.109.21,67,UDP,RX,01010600C9A03C3A5F2D00000000000000000000000000000000000000306E9355020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205AA370401030417FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,300
138,131,2014-03-06,15:21:32,672,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006FE5F2DC000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
139,132,2014-03-06,15:21:32,735,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006FE5F2DC000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
140,133,2014-03-06,15:21:36,686,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006FE5F2DC040080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
141,134,2014-03-06,15:21:36,749,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006FE5F2DC040080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
142,135,2014-03-06,15:21:43,668,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006FE5F2DC0B0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
143,136,2014-03-06,15:21:43,730,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,020106006FE5F2DC0B0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
144,137,2014-03-06,15:22:56,639,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600D502905B000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
145,138,2014-03-06,15:22:56,701,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600D502905B000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
146,139,2014-03-06,15:22:59,638,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600D502905B030080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
147,140,2014-03-06,15:22:59,700,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600D502905B030080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
148,141,2014-03-06,15:23:7,634,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600D502905B0B0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
149,142,2014-03-06,15:23:7,697,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,02010600D502905B0B0080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
150,143,2014-03-06,15:23:38,685,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,0201060009392ADD000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
151,144,2014-03-06,15:23:38,747,+8:00,203.177.109.4,67,203.177.109.21,68,UDP,RX,0201060009392ADD000080000000000000000000CBB16D040000000000E0B605B5B900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604CBB16D04381F7265717565737465642061646472657373206E6F7420617661696C61626C65FF0000000000000000000000000000000000,300
