109,    109,    2013-10-31,    15:21:12,    363,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600FE5AE9AA0011000000000000000000000000000000000000183BD27699E1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFE8636040A0BFFFE390205DC3C0D6468637063642D352E322E31300C18616E64726F69642D663333373331316364633438613066383709012103060F1C333A3BFF,    312
110,    110,    2013-10-31,    15:21:13,    387,    +8:00,    10.11.255.187,    68,    10.11.252.118,    67,    UDP,    RX,    010106007358CC0B00000000000000000000000000000000000000004C2578F70894000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFFBB3D07014C2578F708943703010306FF000000000000000000000000000000000000000000000000000000000000000000000000,    300
111,    111,    2013-10-31,    15:21:14,    206,    +8:00,    10.11.252.136,    68,    10.11.252.118,    67,    UDP,    RX,    01010600EE0389EA000000000A0BFC8800000000000000000000000090A4DEC4289F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D070190A4DEC4289F0C0A73616D73756E672D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF00000000000000000000,    300
112,    112,    2013-10-31,    15:21:15,    24,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106001BBCA56D0017000000000000000000000000000000000000F0E77E4FAF1700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701F0E77E4FAF17390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000000000000000000000000000,    300
113,    113,    2013-10-31,    15:21:20,    400,    +8:00,    10.11.255.187,    68,    10.11.252.118,    67,    UDP,    RX,    0101060012ECC21400000000000000000000000000000000000000004C2578F70894000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFFBB3D07014C2578F708943703010306FF000000000000000000000000000000000000000000000000000000000000000000000000,    300
114,    114,    2013-10-31,    15:21:22,    395,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106001721C0EC0000000000000000000000000000000000000000F0E77E4FAF1700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701F0E77E4FAF17390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000000000000000000000000000,    300
115,    115,    2013-10-31,    15:21:24,    650,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600920EE8920000000000000000000000000000000000000000002D000059CF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFFA8390205DC3C276468637063642D352E322E31303A4C696E75782D332E302E382B3A61726D76376C3A73756E35690C18616E64726F69642D376534346235646636373730396666633709012103060F1C333A3BFF,    332
116,    116,    2013-10-31,    15:21:26,    81,    +8:00,    10.11.248.185,    68,    10.11.252.118,    67,    UDP,    RX,    01010600BB0466F2000000000A0BF8B9000000000000000000000000E0B9A50BD52900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701E0B9A50BD5290C084D4147414E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
117,    117,    2013-10-31,    15:21:26,    492,    +8:00,    10.11.251.88,    68,    10.11.252.118,    67,    UDP,    RX,    01010600881A88B9000080000A0BFB5800000000000000000000000090004E8122F300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D070190004E8122F30C07416365722D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF00000000000000000000000000,    300
118,    118,    2013-10-31,    15:21:27,    312,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600DD3E5C8900000000000000000000000000000000000000008C7712A06C8F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFD3E390205DC3C266468637063642D352E322E31303A4C696E75782D322E362E33362E333A61726D76376C3A70330C18616E64726F69645F353430373263363066623033383936323708012103061C333A3BFF,    330
119,    119,    2013-10-31,    15:21:32,    516,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600A5FAD8B80004000000000000000000000000000000000000F0E77E4FAF1700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701F0E77E4FAF17390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000000000000000000000000000,    300
120,    120,    2013-10-31,    15:21:32,    578,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600A5FAD8B80004000000000000000000000000000000000000F0E77E4FAF1700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701F0E77E4FAF1732040A0BFAA736040A0BFFFE390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000,    300
121,    121,    2013-10-31,    15:21:33,    252,    +8:00,    10.11.252.174,    68,    10.11.252.118,    67,    UDP,    RX,    01010600DB3EF418000000000A0BFCAE00000000000000000000000088252C57B3DA00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D070188252C57B3DA0C0744454C4C2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF00000000000000000000000000,    300
122,    122,    2013-10-31,    15:21:35,    298,    +8:00,    10.11.252.117,    68,    10.11.252.118,    67,    UDP,    RX,    01010600BCE5164E000000000A0BFC750000000000000000000000007CE9D307D6ED00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D07017CE9D307D6ED0C07414345522D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF00000000000000000000000000,    300
123,    123,    2013-10-31,    15:21:37,    550,    +8:00,    10.11.255.187,    68,    10.11.252.118,    67,    UDP,    RX,    01010600649C180900000000000000000000000000000000000000004C2578F70894000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFFBB3D07014C2578F708943703010306FF000000000000000000000000000000000000000000000000000000000000000000000000,    300
124,    124,    2013-10-31,    15:22:0,    283,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    0101060000FB329D0000000000000000000000000000000000000000D0B33F4C37B1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFFEC390205DC3C286468637063642D352E322E31303A4C696E75782D332E302E31333A61726D76376C3A4D54363537350C18616E64726F69642D353366343939353964663836316435363709012103060F1C333A3BFF,    333
125,    125,    2013-10-31,    15:22:4,    262,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600F9F8D8CD00000000000000000000000000000000000000008C7712A06C8F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFD3E390205DC3C266468637063642D352E322E31303A4C696E75782D322E362E33362E333A61726D76376C3A70330C18616E64726F69645F353430373263363066623033383936323708012103061C333A3BFF,    330
126,    126,    2013-10-31,    15:22:7,    453,    +8:00,    10.11.251.133,    68,    10.11.252.118,    67,    UDP,    RX,    01010600B6C228B0000000000A0BFB85000000000000000000000000CC52AF93192900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701CC52AF9319290C19507472427269616E47656E6572616C616F6E6F7465626F6F6B3C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF,    305
127,    127,    2013-10-31,    15:22:7,    665,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106006F01A6260000000000000000000000000000000000000000101C0C337BD5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010337060103060F77FC390205DC3D0701101C0C337BD53204C0A8F86533040076A7000C0E5468652D46756E6B2D5472756E6BFF00000000000000,    300
128,    128,    2013-10-31,    15:22:8,    71,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106006F01A6270000000000000000000000000000000000000000101C0C337BD5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010137060103060F77FC390205DC3D0701101C0C337BD533040076A7000C0E5468652D46756E6B2D5472756E6BFF00000000000000000000000000,    300
129,    129,    2013-10-31,    15:22:10,    125,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106006F01A6270002000000000000000000000000000000000000101C0C337BD5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010337060103060F77FC390205DC3D0701101C0C337BD532040A0BFED436040A0BFFFE0C0E5468652D46756E6B2D5472756E6BFF00000000000000,    300
130,    130,    2013-10-31,    15:22:15,    648,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    0101060084F7E8BF00000000000000000000000000000000000000008C7712A06C8F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFD3E390205DC3C266468637063642D352E322E31303A4C696E75782D322E362E33362E333A61726D76376C3A70330C18616E64726F69645F353430373263363066623033383936323708012103061C333A3BFF,    330
131,    131,    2013-10-31,    15:22:16,    259,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106004983D57B0000000000000000000000000000000000000000D4223F7FF91C000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFF24390205DC3C0D6468637063642D352E322E31300C18616E64726F69642D663461633234636634383439353163623709012103060F1C333A3BFF,    306
132,    132,    2013-10-31,    15:22:22,    858,    +8:00,    10.11.252.136,    68,    10.11.252.118,    67,    UDP,    RX,    01010600A5392CAD000000000A0BFC8800000000000000000000000090A4DEC4289F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D070190A4DEC4289F0C0A73616D73756E672D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF00000000000000000000,    300
133,    133,    2013-10-31,    15:22:22,    916,    +8:00,    10.11.249.44,    68,    10.11.252.118,    67,    UDP,    RX,    010106009E676C81000000000A0BF92C000000000000000000000000A4173158407200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701A417315840720C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
134,    134,    2013-10-31,    15:22:36,    947,    +8:00,    10.11.255.12,    68,    10.11.252.118,    67,    UDP,    RX,    010106008DA91B54000000000A0BFF0C000000000000000000000000C417FEAFC99100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701C417FEAFC9910C0879616E6569656C6C3C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
135,    135,    2013-10-31,    15:22:37,    5,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    0101060025E3D8600000000000000000000000000000000000000000802275A57031000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0A60E7390205DC3C0D6468637063642D352E322E31300C18616E64726F69642D313131656661303031636639323436643709012103060F1C333A3BFF,    306
136,    136,    2013-10-31,    15:22:37,    67,    +8:00,    10.11.248.196,    68,    10.11.252.118,    67,    UDP,    RX,    01010600FD27436D000000000A0BF8C400000000000000000000000090004E660E1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D070190004E660E180C0E4A656C6C694C757A616E6F2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000,    300
137,    137,    2013-10-31,    15:22:42,    470,    +8:00,    10.11.251.88,    68,    10.11.252.118,    67,    UDP,    RX,    0101060044D8B852000080000A0BFB5800000000000000000000000090004E8122F300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D070190004E8122F30C07416365722D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF00000000000000000000000000,    300
138,    138,    2013-10-31,    15:22:47,    167,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600E3D990D700050000000000000000000000000000000000008C7712A06C8F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFD3E390205DC3C266468637063642D352E322E31303A4C696E75782D322E362E33362E333A61726D76376C3A70330C18616E64726F69645F353430373263363066623033383936323708012103061C333A3BFF,    330
139,    139,    2013-10-31,    15:22:54,    217,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106001E910E48FFFF00000000000000000000000000000000000014F42A59966400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D070114F42A59966432040A0BFD8D390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000000000000000,    300
140,    140,    2013-10-31,    15:22:58,    855,    +8:00,    10.11.248.185,    68,    10.11.252.118,    67,    UDP,    RX,    0101060073E1BACB000000000A0BF8B9000000000000000000000000E0B9A50BD52900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701E0B9A50BD5290C084D4147414E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
141,    141,    2013-10-31,    15:23:1,    313,    +8:00,    10.11.252.117,    68,    10.11.252.118,    67,    UDP,    RX,    01010600A853307E000000000A0BFC750000000000000000000000007CE9D307D6ED00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D07017CE9D307D6ED0C07414345522D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF00000000000000000000000000,    300
142,    142,    2013-10-31,    15:23:29,    982,    +8:00,    10.11.249.44,    68,    10.11.252.118,    67,    UDP,    RX,    01010600DF623478000000000A0BF92C000000000000000000000000A4173158407200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701A417315840720C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
143,    143,    2013-10-31,    15:23:35,    105,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600452E50FA0005000000000000000000000000000000000000D05162EB76A1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFA83390205DC3C2B6468637063642D352E322E31303A4C696E75782D332E302E382B3A61726D76376C3A72696F6772616E64650C18616E64726F69642D366366353562666332393138636539313709012103060F1C333A3BFF,    336
144,    144,    2013-10-31,    15:23:40,    325,    +8:00,    10.11.255.12,    68,    10.11.252.118,    67,    UDP,    RX,    010106007AAC6178000000000A0BFF0C000000000000000000000000C417FEAFC99100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701C417FEAFC9910C0879616E6569656C6C3C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
145,    145,    2013-10-31,    15:23:56,    232,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106000929FDD800000000000000000000000000000000000000000209521649410000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205DC3C0D64686370636420342E302E31350C18616E64726F69645F63343761633638636331346431353833370B01792103060F1C333A3B77FF,    302
146,    146,    2013-10-31,    15:23:56,    292,    +8:00,    10.11.255.187,    68,    10.11.252.118,    67,    UDP,    RX,    01010600E66DC32E00000000000000000000000000000000000000004C2578F70894000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFFBB3D07014C2578F708943703010306FF000000000000000000000000000000000000000000000000000000000000000000000000,    300
147,    147,    2013-10-31,    15:23:56,    349,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106000929FDD80001000000000000000000000000000000000000020952164941000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFE2536040A0BFFFE390205DC3C0D64686370636420342E302E31350C18616E64726F69645F63343761633638636331346431353833370B01792103060F1C333A3B77FF,    314
148,    148,    2013-10-31,    15:23:56,    408,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106008FA995670000000000000000000000000000000000000000B8D9CE4FFB4F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701B8D9CE4FFB4F390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000000000000000000000000000,    300
149,    149,    2013-10-31,    15:23:56,    467,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106008FA995670001000000000000000000000000000000000000B8D9CE4FFB4F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701B8D9CE4FFB4F32040A0BF95A36040A0BFFFE390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000,    300
150,    150,    2013-10-31,    15:23:56,    528,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    0101060061B399D600000000000000000000000000000000000000004491DB8600F2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFAC9390205DC3C0C6468637063642D352E352E360C18616E64726F69642D353363666664633135323431613931623709012103060F1C333A3BFF,    305
151,    151,    2013-10-31,    15:23:56,    588,    +8:00,    10.11.255.187,    68,    10.11.252.118,    67,    UDP,    RX,    01010600062F642000000000000000000000000000000000000000004C2578F70894000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFFBB3D07014C2578F708943703010306FF000000000000000000000000000000000000000000000000000000000000000000000000,    300
152,    152,    2013-10-31,    15:23:59,    286,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600E8557B700000000000000000000000000000000000000000F0E77E43EC5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701F0E77E43EC50390205DC3C3E6468637063642D352E322E31303A4C696E75782D322E362E33362D503632303044584B4C332D434C3630383336363A61726D76376C3A534D444B433231300C18616E64726F69645F353834623163313463323162303234633708012103061C333A3BFF,    357
153,    153,    2013-10-31,    15:24:0,    502,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600E8557B700002000000000000000000000000000000000000F0E77E43EC5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701F0E77E43EC5032040A0BFB6136040A0BFFFE390205DC3C3E6468637063642D352E322E31303A4C696E75782D322E362E33362D503632303044584B4C332D434C3630383336363A61726D76376C3A534D444B433231300C18616E64726F69645F353834623163313463323162303234633708012103061C333A3BFF,    369
